,real,predicted
0,32.43000030517578,34.081635
1,33.22999954223633,32.2431
2,33.849998474121094,33.068066
3,33.41999816894531,33.48936
4,32.099998474121094,33.19586
5,31.799999237060547,31.953108
6,31.790000915527344,31.906109
7,31.47999954223633,31.96798
8,30.649999618530273,31.750448
9,31.1200008392334,30.71755
10,31.059999465942383,31.347738
11,30.780000686645504,31.049248
12,31.270000457763672,30.658747
13,31.09000015258789,31.207987
14,31.170000076293945,31.083534
15,31.940000534057614,31.116678
16,29.940000534057617,31.846392
17,29.290000915527344,29.868282
18,29.670000076293945,29.479767
19,29.270000457763675,29.979607
20,29.309999465942383,29.187666
21,29.799999237060547,29.228823
22,32.18000030517578,30.069635
23,31.370000839233402,32.49703
24,32.54999923706055,31.000055
25,33.65999984741211,32.354893
26,33.630001068115234,33.163525
27,33.25,33.105305
28,33.0,32.84802
29,33.939998626708984,32.781654
30,33.41999816894531,33.56042
31,33.38999938964844,32.971905
32,34.209999084472656,33.19879
33,35.41999816894531,33.732185
34,36.470001220703125,34.663826
35,37.720001220703125,35.495182
36,34.25,36.532322
37,33.529998779296875,34.017597
38,32.709999084472656,33.44909
39,32.959999084472656,32.70428
40,32.56999969482422,32.952595
41,29.809999465942383,32.327866
42,29.860000610351562,29.955101
43,29.950000762939453,30.262129
44,28.299999237060547,30.064089
45,27.149999618530273,28.581404
46,27.350000381469727,27.163969
47,26.899999618530273,27.39496
48,26.120000839233395,26.771282
49,26.989999771118164,25.785683
50,27.700000762939453,27.021877
51,27.149999618530273,27.719244
52,27.15999984741211,26.93922
53,26.700000762939453,26.99403
54,26.780000686645508,26.724192
55,23.32999992370605,26.664583
56,23.440000534057617,22.730251
57,23.860000610351562,23.331347
58,24.360000610351562,23.538734
59,25.3799991607666,24.060997
60,26.65999984741211,25.66731
61,25.59000015258789,26.467497
62,25.90999984741211,25.396797
63,25.6200008392334,25.964205
64,25.639999389648438,25.71336
65,25.350000381469727,25.598671
66,24.780000686645508,25.341867
67,24.709999084472656,24.847567
68,23.909999847412106,24.553753
69,23.31999969482422,23.693085
70,21.469999313354496,23.396683
71,22.040000915527344,21.3409
72,22.04999923706055,21.681372
73,22.3799991607666,21.587269
74,23.06999969482422,22.079273
75,23.569999694824222,22.871962
76,23.989999771118164,23.414516
77,25.1200008392334,23.906237
78,25.110000610351562,24.926977
79,24.799999237060547,24.8636
80,24.500000000000004,24.72924
81,22.34000015258789,24.409864
82,23.049999237060547,22.13265
83,23.8799991607666,22.794687
84,23.739999771118164,23.643892
85,23.8700008392334,23.590694
86,24.09000015258789,23.730026
87,24.280000686645508,23.87633
88,24.6299991607666,24.207157
