,real,predicted
80,15.149999618530273,16.11343
81,14.0,16.5907
82,14.039999961853027,15.636932
83,14.649999618530273,15.543517
84,15.0600004196167,16.108223
85,14.65999984741211,15.92373
86,15.100000381469727,15.49217
87,15.399999618530273,16.204285
88,15.039999961853026,16.422495
89,14.989999771118164,15.665783
90,14.630000114440918,15.4898405
91,14.850000381469725,15.710705
92,14.880000114440918,16.246431
93,14.670000076293945,16.143238
94,14.050000190734863,16.044159
95,14.199999809265137,15.667431
96,14.100000381469727,15.658854
97,14.140000343322754,15.589174
98,13.720000267028809,15.435348
99,13.789999961853027,15.192747
100,14.020000457763672,15.2991905
101,13.75,15.508054
102,13.9399995803833,15.242352
103,13.630000114440918,15.371862
104,13.579999923706055,15.529197
105,13.5,15.438902
106,14.15999984741211,15.572482
107,13.800000190734863,16.465117
108,12.670000076293945,16.160425
109,13.119999885559082,15.608416
110,13.239999771118164,16.33748
111,13.760000228881836,16.760168
112,14.020000457763672,16.869658
113,13.9399995803833,17.6929
114,13.800000190734863,17.349731
115,13.739999771118164,16.920753
116,13.300000190734863,17.128223
117,13.170000076293945,16.350231
118,13.079999923706055,16.875189
119,12.979999542236328,17.925436
120,12.789999961853027,18.078176
121,12.859999656677246,17.827745
122,13.289999961853027,18.055897
123,13.600000381469727,17.989958
124,14.020000457763672,17.890974
125,13.970000267028809,18.3242
126,13.420000076293945,17.55525
127,13.34000015258789,16.029062
128,13.529999732971191,16.556452
129,13.90999984741211,18.10159
130,13.329999923706055,19.567295
131,13.100000381469727,18.09772
132,13.140000343322754,17.591595
133,13.020000457763672,17.96568
134,12.569999694824219,17.822672
135,12.710000038146973,17.170242
136,12.9399995803833,17.586937
137,12.920000076293945,18.004532
138,12.989999771118164,18.084145
139,13.380000114440918,18.514883
140,13.170000076293945,19.517036
141,12.84000015258789,19.06597
142,13.109999656677246,18.271658
143,13.220000267028809,19.172375
144,13.029999732971191,20.681652
145,13.180000305175781,20.118114
146,13.869999885559082,20.10185
147,13.800000190734863,21.714983
148,13.8100004196167,20.529894
149,13.789999961853027,17.991756
150,13.729999542236328,17.613329
151,13.640000343322754,17.97826
152,13.390000343322754,18.023726
153,13.510000228881836,17.823614
154,13.399999618530273,18.615664
155,13.699999809265137,19.449968
156,13.5,19.316994
157,13.760000228881836,18.648792
158,13.850000381469727,18.546135
159,13.649999618530273,18.305376
160,13.75,17.449917
161,14.069999694824219,17.445385
162,14.770000457763672,18.489336
163,15.319999694824219,18.62009
164,15.170000076293945,18.62093
165,15.199999809265138,17.287048
166,15.399999618530273,16.648806
167,15.470000267028809,17.020285
168,15.710000038146973,16.820293
169,15.72000026702881,17.09019
170,15.649999618530275,17.237532
171,15.699999809265137,17.232399
172,16.079999923706055,17.228664
173,15.920000076293945,17.400246
174,16.049999237060547,17.160528
175,15.560000419616697,17.321377
176,16.1200008392334,16.786959
177,16.1200008392334,17.461235
178,15.699999809265137,17.086283
179,15.510000228881836,16.441858
180,15.779999732971191,16.494959
181,15.779999732971191,16.668297
182,16.329999923706055,16.49904
183,16.59000015258789,16.80784
184,16.579999923706055,17.215904
185,16.860000610351562,17.18906
186,16.719999313354492,17.375587
187,16.739999771118164,17.243916
188,16.850000381469727,17.259068
189,16.899999618530273,17.421484
190,16.950000762939453,17.527197
191,17.290000915527344,17.53267
192,17.25,17.89032
193,16.799999237060547,17.922161
194,16.59000015258789,17.369783
195,16.510000228881836,17.23479
196,16.3700008392334,17.174477
197,16.100000381469727,16.942299
198,16.170000076293945,16.794352
199,16.450000762939453,16.860235
200,16.65999984741211,17.106485
201,16.56999969482422,17.212065
202,16.170000076293945,17.15929
203,16.280000686645508,16.8241
204,16.290000915527344,16.998957
205,16.299999237060547,16.948496
206,16.149999618530273,16.850655
207,16.549999237060547,16.948547
208,16.43000030517578,17.243486
209,16.600000381469727,17.090055
210,16.56999969482422,17.168198
211,16.510000228881836,17.166737
212,16.520000457763672,17.128267
213,17.059999465942383,17.209982
214,16.600000381469727,17.612473
215,16.540000915527344,17.275772
216,16.709999084472656,17.190619
217,16.329999923706055,17.339975
218,16.510000228881836,17.141827
219,16.65999984741211,17.171356
220,16.6200008392334,17.35691
221,16.670000076293945,17.202194
222,16.549999237060547,17.316648
223,15.449999809265137,17.295162
224,15.340000152587889,16.371813
225,15.40999984741211,16.267492
226,15.329999923706055,16.197657
227,15.460000038146974,16.087511
228,15.369999885559082,16.273424
229,15.289999961853027,16.248901
230,15.329999923706055,16.083925
231,15.25,16.112324
232,15.090000152587892,16.107002
233,15.1899995803833,15.941615
234,15.079999923706053,16.063904
235,15.180000305175781,16.036777
236,15.390000343322754,16.178171
237,15.020000457763672,16.385563
238,14.829999923706056,16.162846
239,15.310000419616701,15.97899
240,15.489999771118162,16.387793
241,15.159999847412108,16.610283
242,14.949999809265137,16.172182
243,14.989999771118164,16.034954
244,14.579999923706055,16.22294
245,14.380000114440918,15.850965
246,14.380000114440918,15.671879
247,14.649999618530273,15.698583
248,14.829999923706056,15.863612
249,14.890000343322752,15.860083
250,14.949999809265137,15.909276
251,14.920000076293945,16.06726
