,real,predicted
80,14.520000457763672,14.690115
81,14.170000076293945,14.602797
82,14.25,14.145904
83,14.289999961853026,14.0999565
84,14.319999694824219,14.276974
85,14.399999618530275,14.39169
86,14.539999961853027,14.406718
87,14.289999961853026,14.491781
88,14.100000381469725,14.325034
89,13.88000011444092,14.008864
90,13.859999656677246,13.769871
91,13.779999732971191,13.542313
92,13.640000343322754,13.505955
93,13.529999732971193,13.609953
94,13.420000076293944,13.610468
95,13.609999656677244,13.537698
96,13.710000038146973,13.528092
97,13.739999771118166,13.662329
98,13.649999618530273,13.752478
99,13.529999732971193,13.680983
100,13.65999984741211,13.553976
101,13.180000305175781,13.58453
102,13.109999656677246,13.104502
103,12.979999542236328,12.998759
104,13.020000457763674,13.002151
105,12.960000038146973,13.12512
106,13.189999580383303,12.982095
107,13.020000457763674,13.255615
108,12.859999656677248,13.183398
109,13.130000114440918,12.936513
110,13.000000000000002,13.066039
111,13.229999542236328,12.995599
112,13.079999923706053,13.21208
113,13.199999809265138,13.160474
114,13.210000038146974,13.287112
115,13.25,13.220392
116,13.319999694824219,13.26313
117,13.399999618530275,13.365436
118,13.390000343322754,13.528231
119,13.470000267028809,13.541412
120,13.130000114440918,13.579654
121,13.109999656677246,13.252799
122,13.5,13.153132
123,13.43000030517578,13.543379
124,13.61999988555908,13.606148
125,13.600000381469727,13.765338
126,13.609999656677244,13.741973
127,13.949999809265135,13.666937
128,14.020000457763674,13.977558
129,14.260000228881836,14.093231
130,14.22000026702881,14.365131
131,14.119999885559082,14.347733
132,13.949999809265135,14.188596
133,13.949999809265135,13.959869
134,13.779999732971191,13.940204
135,13.890000343322756,13.859569
136,13.930000305175781,14.003072
137,14.59000015258789,14.112996
138,14.8100004196167,14.76853
139,14.819999694824217,14.93403
140,14.329999923706055,14.948126
141,14.329999923706055,14.487489
142,14.43000030517578,14.405922
143,14.399999618530275,14.477379
144,14.43000030517578,14.515805
145,14.460000038146973,14.547588
146,14.779999732971191,14.59952
147,14.760000228881838,14.907914
148,14.59000015258789,14.826668
149,14.649999618530273,14.608768
150,14.750000000000002,14.633093
151,14.630000114440916,14.817469
152,14.579999923706055,14.737638
153,14.600000381469727,14.597381
154,14.34000015258789,14.594979
155,14.289999961853026,14.374534
156,14.210000038146974,14.295296
157,14.15999984741211,14.197994
158,14.15999984741211,14.190905
159,14.260000228881836,14.217959
160,14.579999923706055,14.32373
161,14.630000114440916,14.580009
162,14.489999771118162,14.705449
163,14.510000228881836,14.561697
164,14.5,14.500558
165,14.399999618530275,14.463083
166,14.5,14.384251
167,14.449999809265137,14.477628
168,14.61999988555908,14.450796
169,14.600000381469727,14.619548
170,14.560000419616701,14.632471
171,14.550000190734865,14.53774
172,14.579999923706055,14.480483
173,14.61999988555908,14.53328
174,14.59000015258789,14.602334
175,14.65999984741211,14.540701
176,14.739999771118166,14.567798
177,14.760000228881838,14.676368
178,14.479999542236326,14.698348
179,14.409999847412111,14.480888
180,14.239999771118164,14.342039
181,14.460000038146973,14.173504
182,14.409999847412111,14.370497
183,14.819999694824217,14.356674
184,14.850000381469727,14.729367
185,15.140000343322754,14.78529
186,15.159999847412108,15.010242
187,15.270000457763672,14.991717
188,15.329999923706055,15.074498
189,15.1899995803833,15.14979
190,15.069999694824219,15.018546
191,15.140000343322754,14.912478
192,15.279999732971193,14.9180765
193,15.550000190734863,15.062186
194,15.489999771118162,15.330836
195,15.34000015258789,15.31692
196,15.380000114440918,15.175941
197,15.220000267028809,15.181055
198,15.220000267028809,15.050907
199,15.40999984741211,15.027608
200,15.40999984741211,15.203938
201,15.210000038146973,15.247973
202,14.829999923706053,15.03233
203,14.850000381469727,14.610403
204,15.010000228881836,14.586536
205,14.630000114440916,14.879945
206,14.6899995803833,14.55872
207,14.760000228881838,14.511918
208,14.739999771118166,14.572195
209,14.819999694824217,14.570711
210,14.670000076293945,14.577316
211,14.630000114440916,14.519715
212,14.920000076293945,14.496684
213,15.300000190734862,14.697548
214,15.119999885559082,15.007199
215,15.029999732971191,14.8801
216,14.979999542236328,14.808454
217,14.699999809265137,14.775013
218,14.96000003814697,14.540496
219,14.859999656677246,14.660059
220,14.979999542236328,14.655985
221,15.050000190734863,14.775541
222,14.630000114440916,14.854687
223,14.710000038146973,14.544524
224,14.680000305175781,14.474344
225,14.5,14.467085
226,14.380000114440918,14.385347
227,14.369999885559082,14.268596
228,14.359999656677246,14.262359
229,14.329999923706055,14.218289
230,14.199999809265137,14.13878
231,14.180000305175781,14.065951
232,14.22000026702881,14.027657
233,14.359999656677246,14.059746
234,14.3100004196167,14.162399
235,14.420000076293947,14.132046
236,14.449999809265137,14.174696
237,14.1899995803833,14.197237
238,13.989999771118164,14.025468
239,14.210000038146974,13.799392
240,14.260000228881836,13.91642
241,14.180000305175781,14.026204
242,13.84000015258789,14.009044
243,13.869999885559084,13.812169
244,14.010000228881836,13.790447
245,13.979999542236328,13.831785
246,13.699999809265137,13.858184
247,13.869999885559084,13.74989
248,13.710000038146973,13.841489
249,13.640000343322754,13.68426
250,13.529999732971193,13.550072
251,13.420000076293944,13.480682
