,real,predicted
0,26.479999542236328,26.533928
1,25.809999465942383,26.52303
2,26.190000534057617,25.80803
3,26.549999237060547,26.033691
4,26.729999542236328,26.607815
5,26.54000091552734,26.690956
6,26.75,26.591518
7,27.079999923706055,26.865095
8,26.799999237060543,27.169012
9,26.700000762939453,26.77823
10,26.770000457763672,26.63304
11,26.68000030517578,26.77537
12,27.68000030517578,26.639664
13,28.600000381469727,27.595331
14,28.299999237060547,28.521193
15,28.870000839233395,28.183083
16,28.299999237060547,28.806536
17,27.69000053405762,28.126396
18,27.530000686645508,27.62076
19,27.520000457763672,27.40681
20,27.93000030517578,27.418804
21,28.059999465942386,27.683084
22,29.75,27.744177
23,29.79999923706055,29.506845
24,29.79999923706055,29.672972
25,29.260000228881836,29.808493
26,29.319999694824222,29.197762
27,29.010000228881836,29.066584
28,28.809999465942383,28.72771
29,28.63999938964844,28.846954
30,28.64999961853027,28.408678
31,28.8799991607666,28.69263
32,29.59000015258789,28.649437
33,29.600000381469727,29.496952
34,30.059999465942383,29.426815
35,31.059999465942386,30.02842
36,29.649999618530273,30.859354
37,29.40999984741211,29.464258
38,28.780000686645508,29.455036
39,29.309999465942383,28.671747
40,29.540000915527347,29.21491
41,30.39999961853027,29.19572
42,30.459999084472656,30.050745
43,30.239999771118164,30.114061
44,30.350000381469727,29.924746
45,29.65999984741211,30.285107
46,29.56999969482422,29.749924
47,28.149999618530273,29.254427
48,27.6200008392334,27.996405
49,26.729999542236328,27.248024
50,26.649999618530273,26.494678
51,26.270000457763672,26.553497
52,26.430000305175778,26.037039
53,26.639999389648438,26.432384
54,26.719999313354492,26.246899
55,26.280000686645508,26.45658
56,26.010000228881836,25.898418
57,25.989999771118164,25.94942
58,25.520000457763672,25.699682
59,25.739999771118168,25.406498
60,26.0,25.6958
61,25.979999542236328,25.805819
62,26.32999992370605,25.75816
63,25.559999465942383,25.754927
64,26.149999618530273,25.099657
65,25.959999084472656,25.969612
66,25.04999923706055,25.779968
67,24.329999923706055,25.0948
68,24.10000038146973,24.67048
69,23.190000534057617,24.395332
70,23.290000915527344,23.540548
71,23.42000007629394,23.996511
72,23.68000030517578,23.714106
73,24.389999389648438,23.846188
74,24.649999618530273,24.117977
75,24.75,24.496937
76,24.799999237060547,24.357233
77,25.190000534057617,24.527075
78,24.549999237060547,24.948854
79,25.04999923706055,24.263458
80,25.0,24.96919
81,23.979999542236328,25.047209
82,24.049999237060547,24.036537
83,24.799999237060547,24.16328
84,25.229999542236328,24.72169
85,25.40999984741211,25.0961
86,25.899999618530273,25.377203
87,26.350000381469727,25.669851
88,25.979999542236328,26.159252
89,25.850000381469723,25.715256
90,26.100000381469727,25.266998
91,26.56999969482422,25.635595
92,26.56999969482422,26.337101
93,26.100000381469727,26.47232
94,25.299999237060547,26.003365
95,25.530000686645508,25.23504
96,25.6200008392334,25.625355
97,25.469999313354492,25.504053
98,24.93000030517578,25.434162
99,24.940000534057617,24.966698
100,25.329999923706055,24.934149
101,24.979999542236328,25.523745
102,25.209999084472656,25.106827
103,25.1200008392334,25.358135
104,25.1299991607666,25.056244
105,24.549999237060547,24.84453
106,26.579999923706055,24.51787
107,25.920000076293945,26.698004
108,25.799999237060547,25.879583
109,26.709999084472656,25.90515
110,26.3799991607666,26.551666
111,26.770000457763672,26.38343
112,26.969999313354492,26.477161
113,26.8799991607666,26.901007
114,26.3799991607666,26.583727
115,26.479999542236328,26.261814
116,25.670000076293945,26.442713
117,25.34000015258789,25.48921
118,25.43000030517578,25.30516
119,25.0,25.427395
120,24.18000030517578,24.910208
121,24.209999084472656,24.3706
122,24.760000228881836,24.53374
123,24.829999923706055,24.850616
124,25.139999389648438,24.799833
125,24.65999984741211,25.136772
126,23.780000686645508,24.696701
127,23.700000762939453,23.903421
128,23.639999389648438,23.837063
129,24.030000686645508,23.666735
130,23.34000015258789,24.074764
131,23.399999618530273,23.42311
132,23.879999160766605,23.759258
133,23.739999771118164,23.90966
134,23.149999618530273,23.86536
135,23.21999931335449,23.273846
136,23.620000839233402,23.463547
137,23.729999542236328,23.772085
138,23.959999084472656,23.909979
139,24.6200008392334,24.004742
140,24.739999771118164,24.772541
141,24.030000686645508,24.752048
142,24.510000228881836,24.023848
143,24.48999977111816,24.629084
144,24.40999984741211,24.420135
145,24.670000076293945,24.493774
146,25.469999313354492,24.804811
147,25.639999389648434,25.72001
148,25.639999389648434,25.793262
149,26.010000228881836,25.767525
150,25.959999084472656,25.960468
151,25.94000053405762,25.901718
152,25.530000686645508,25.837608
153,25.600000381469727,25.595037
154,25.370000839233402,25.57706
155,25.600000381469727,25.361412
156,25.34000015258789,25.594728
157,25.790000915527344,25.333294
158,25.920000076293945,25.880798
159,24.899999618530273,25.657015
160,24.860000610351562,24.986803
161,25.05999946594238,24.874039
162,25.989999771118164,25.009737
163,26.350000381469727,25.767675
164,26.510000228881836,26.132969
165,26.899999618530277,26.57409
166,27.15999984741211,26.785667
167,26.909999847412106,27.072994
168,27.01000022888184,26.63864
169,26.920000076293945,26.842735
170,27.190000534057617,26.802023
171,27.09000015258789,27.182325
172,26.8700008392334,26.875586
173,26.360000610351562,26.772264
174,26.56999969482422,26.35632
175,26.42000007629395,26.666256
176,27.25,26.33504
177,27.040000915527344,27.22679
178,26.54000091552734,26.911682
179,26.32999992370605,26.420156
180,26.700000762939453,26.438814
181,27.09000015258789,26.588001
182,27.149999618530273,27.004707
183,27.34000015258789,26.824709
184,27.420000076293945,27.363281
185,27.799999237060547,27.306559
186,27.499999999999996,27.756699
187,27.809999465942383,27.469913
188,28.190000534057617,27.809422
189,28.559999465942383,28.046127
190,28.64999961853027,28.553478
191,28.760000228881832,28.52401
192,29.040000915527344,28.808844
193,28.760000228881832,29.22088
194,28.670000076293945,28.691187
195,28.629999160766605,28.637745
196,28.309999465942383,28.57277
197,28.149999618530273,28.113457
198,28.489999771118164,28.044306
199,28.420000076293945,28.534296
200,28.959999084472656,28.31289
201,29.030000686645508,28.946756
202,28.600000381469727,28.946285
203,29.139999389648438,28.502485
204,28.950000762939453,29.17346
205,28.440000534057617,28.808088
206,28.270000457763675,28.320547
207,28.579999923706055,28.182373
208,28.280000686645504,28.693186
209,28.829999923706055,28.123829
210,28.270000457763675,28.857292
211,27.96999931335449,28.135202
212,28.489999771118164,28.07962
213,29.0,28.235542
214,28.540000915527344,29.02344
215,28.600000381469727,28.361177
216,28.760000228881832,28.568258
217,28.1200008392334,28.621115
218,28.540000915527344,28.132723
219,28.63999938964844,28.423124
220,28.709999084472656,28.658691
221,28.6200008392334,28.586687
222,28.399999618530273,28.350203
223,27.8799991607666,28.50282
224,27.65999984741211,27.868269
225,27.600000381469723,27.841553
226,27.499999999999996,27.60076
227,27.590000152587894,27.228544
228,27.639999389648438,27.525324
229,27.239999771118164,27.563326
230,27.09000015258789,27.156725
231,27.06999969482422,26.942219
232,26.75,27.105892
233,26.959999084472656,26.634882
234,26.850000381469727,26.919476
235,27.270000457763672,26.7133
236,27.610000610351562,27.132362
237,27.290000915527344,27.301243
238,26.860000610351562,27.046005
239,27.770000457763672,26.650097
240,28.209999084472656,27.71117
241,27.670000076293945,28.127977
242,27.43000030517578,27.579659
243,27.649999618530273,27.283945
244,26.989999771118164,27.704683
245,26.729999542236328,26.807478
246,26.770000457763672,26.64805
247,27.450000762939453,26.757679
248,27.610000610351562,27.301529
249,27.75,27.541796
250,27.639999389648438,27.75403
251,27.57999992370606,27.541609
